shipment_id,route_id,station_code,stop_code,date,departure_time_utc,lat,lng,zone_id,speed_kmh,distance_remaining_km,scheduled_eta_minutes,traffic_density,weather_condition,cargo_temp_celsius,estimated_real_min,weather_severity_num,traffic_density_num,eta_urgency_ratio,expected_delay_min,environmental_risk_index,delay_status
AMZ-DLA7-bf6b1e-KC,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,KC,2018-08-03,16:26:20,34.091611,-117.631138,H-26.3A,36.38,19.01,81,MODERATE,CLEAR,3.64,31.35,0.0,0.4,0.3871,0.0,0.24,0
AMZ-DLA7-bf6b1e-LD,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LD,2018-08-03,16:26:20,34.093286,-117.628386,H-26.2A,55.28,18.7,82,LOW,CLEAR,1.42,20.3,0.0,0.1,0.2475,0.0,0.06,0
AMZ-DLA7-bf6b1e-HB,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,HB,2018-08-03,16:26:20,34.091795,-117.62476,H-26.2A,31.0,18.33,83,MODERATE,CLEAR,4.19,35.48,0.0,0.4,0.4274,0.0,0.24,0
AMZ-DLA7-bf6b1e-IQ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,IQ,2018-08-03,16:26:20,34.090506,-117.627036,H-26.2A,25.45,18.07,84,HIGH,CLEAR,4.52,42.6,0.0,0.7,0.5072,0.0,0.42,0
AMZ-DLA7-bf6b1e-WZ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,WZ,2018-08-03,16:26:20,34.091604,-117.627957,H-26.2A,10.0,17.87,84,SEVERE_CONGESTION,CLEAR,2.73,107.22,0.0,1.0,1.2764,23.22,0.6,1
AMZ-DLA7-bf6b1e-MI,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,MI,2018-08-03,16:26:20,34.090586,-117.627954,H-26.2A,47.34,17.67,84,MODERATE,CLEAR,5.91,22.4,0.0,0.4,0.2666,0.0,0.24,0
AMZ-DLA7-bf6b1e-UL,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,UL,2018-08-03,16:26:20,34.089753,-117.62797,H-26.2A,52.8,17.47,85,MODERATE,CLEAR,4.14,19.85,0.0,0.4,0.2336,0.0,0.24,0
AMZ-DLA7-bf6b1e-LZ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LZ,2018-08-03,16:26:20,34.089425,-117.627039,H-26.2A,23.57,17.27,85,HIGH,CLEAR,4.43,43.96,0.0,0.7,0.5172,0.0,0.42,0
AMZ-DLA7-bf6b1e-JQ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,JQ,2018-08-03,16:26:20,34.088894,-117.625126,H-26.2A,55.39,17.07,86,MODERATE,CLEAR,1.72,18.49,0.0,0.4,0.215,0.0,0.24,0
AMZ-DLA7-bf6b1e-SY,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,SY,2018-08-03,16:26:20,34.08663,-117.622949,H-26.2A,72.5,16.75,86,LOW,CLEAR,2.53,13.86,0.0,0.1,0.1612,0.0,0.06,0
AMZ-DLA7-bf6b1e-DF,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,DF,2018-08-03,16:26:20,34.088228,-117.623768,H-26.2A,70.55,16.55,87,LOW,CLEAR,4.01,14.08,0.0,0.1,0.1618,0.0,0.06,0
AMZ-DLA7-bf6b1e-BL,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,BL,2018-08-03,16:26:20,34.089437,-117.622446,H-26.2A,31.16,16.35,87,HIGH,CLEAR,3.23,31.48,0.0,0.7,0.3619,0.0,0.42,0
AMZ-DLA7-bf6b1e-VJ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,VJ,2018-08-03,16:26:20,34.089517,-117.612883,H-25.1A,37.85,15.47,89,MODERATE,CLEAR,4.6,24.52,0.0,0.4,0.2755,0.0,0.24,0
AMZ-DLA7-bf6b1e-CX,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,CX,2018-08-03,16:26:20,34.089304,-117.611739,H-25.1A,32.36,15.27,90,MODERATE,CLEAR,4.06,28.31,0.0,0.4,0.3146,0.0,0.24,0
AMZ-DLA7-bf6b1e-NO,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,NO,2018-08-03,16:26:20,34.086995,-117.610397,H-25.1A,20.39,14.99,90,HIGH,CLEAR,2.51,44.11,0.0,0.7,0.4901,0.0,0.42,0
AMZ-DLA7-bf6b1e-WG,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,WG,2018-08-03,16:26:20,34.090458,-117.610707,H-25.1A,32.95,14.6,91,MODERATE,CLEAR,3.76,26.59,0.0,0.4,0.2922,0.0,0.24,0
AMZ-DLA7-bf6b1e-WM,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,WM,2018-08-03,16:26:20,34.090273,-117.611712,H-25.1A,48.06,14.4,92,MODERATE,CLEAR,2.91,17.98,0.0,0.4,0.1954,0.0,0.24,0
AMZ-DLA7-bf6b1e-UW,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,UW,2018-08-03,16:26:20,34.09169,-117.613102,H-25.1A,69.44,14.2,92,LOW,CLEAR,4.43,12.27,0.0,0.1,0.1334,0.0,0.06,0
AMZ-DLA7-bf6b1e-CA,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,CA,2018-08-03,16:26:20,34.090881,-117.614065,H-25.1A,38.26,14.0,92,MODERATE,CLEAR,3.57,21.96,0.0,0.4,0.2386,0.0,0.24,0
AMZ-DLA7-bf6b1e-CI,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,CI,2018-08-03,16:26:20,34.090281,-117.615189,H-25.1A,26.57,13.8,93,HIGH,CLEAR,5.81,31.16,0.0,0.7,0.3351,0.0,0.42,0
AMZ-DLA7-bf6b1e-LG,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LG,2018-08-03,16:26:20,34.091339,-117.615008,H-25.1A,57.7,13.6,93,LOW,CLEAR,3.91,14.14,0.0,0.1,0.1521,0.0,0.06,0
AMZ-DLA7-bf6b1e-HS,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,HS,2018-08-03,16:26:20,34.092068,-117.612385,H-25.1A,12.15,13.34,94,SEVERE_CONGESTION,CLEAR,4.29,65.88,0.0,1.0,0.7008,0.0,0.6,0
AMZ-DLA7-bf6b1e-GR,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,GR,2018-08-03,16:26:20,34.091596,-117.610313,H-25.2A,43.79,13.14,94,LOW,CLEAR,2.97,18.0,0.0,0.1,0.1915,0.0,0.06,0
AMZ-DLA7-bf6b1e-RZ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,RZ,2018-08-03,16:26:20,34.092051,-117.609454,H-25.2A,47.75,12.94,95,MODERATE,CLEAR,5.51,16.26,0.0,0.4,0.1712,0.0,0.24,0
AMZ-DLA7-bf6b1e-ER,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,ER,2018-08-03,16:26:20,34.090626,-117.608325,H-25.2A,32.67,12.74,95,MODERATE,CLEAR,3.56,23.4,0.0,0.4,0.2463,0.0,0.24,0
AMZ-DLA7-bf6b1e-EU,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,EU,2018-08-03,16:26:20,34.090194,-117.609194,H-25.2A,64.28,12.54,96,LOW,CLEAR,4.1,11.71,0.0,0.1,0.1219,0.0,0.06,0
AMZ-DLA7-bf6b1e-ST,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,ST,2018-08-03,16:26:20,34.090245,-117.607672,H-25.2A,27.96,12.34,96,HIGH,CLEAR,3.79,26.48,0.0,0.7,0.2758,0.0,0.42,0
AMZ-DLA7-bf6b1e-MM,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,MM,2018-08-03,16:26:20,34.089319,-117.607998,H-25.2A,65.05,12.14,97,LOW,CLEAR,4.52,11.2,0.0,0.1,0.1154,0.0,0.06,0
AMZ-DLA7-bf6b1e-TX,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,TX,2018-08-03,16:26:20,34.087317,-117.607238,H-25.2A,36.59,11.91,97,MODERATE,CLEAR,4.12,19.53,0.0,0.4,0.2013,0.0,0.24,0
AMZ-DLA7-bf6b1e-FJ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,FJ,2018-08-03,16:26:20,34.086329,-117.608233,H-25.2A,47.15,11.71,98,LOW,CLEAR,5.28,14.9,0.0,0.1,0.1521,0.0,0.06,0
AMZ-DLA7-bf6b1e-TD,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,TD,2018-08-03,16:26:20,34.085736,-117.607238,H-25.2A,42.84,11.51,98,MODERATE,CLEAR,3.6,16.12,0.0,0.4,0.1645,0.0,0.24,0
AMZ-DLA7-bf6b1e-NE,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,NE,2018-08-03,16:26:20,34.085388,-117.606973,H-25.2A,70.05,11.31,98,LOW,CLEAR,5.79,9.69,0.0,0.1,0.0989,0.0,0.06,0
AMZ-DLA7-bf6b1e-UT,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,UT,2018-08-03,16:26:20,34.086258,-117.606244,H-25.2A,60.87,11.11,99,LOW,CLEAR,5.17,10.95,0.0,0.1,0.1106,0.0,0.06,0
AMZ-DLA7-bf6b1e-HR,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,HR,2018-08-03,16:26:20,34.084458,-117.607239,H-25.3A,45.94,10.89,99,LOW,CLEAR,5.62,14.22,0.0,0.1,0.1437,0.0,0.06,0
AMZ-DLA7-bf6b1e-LX,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LX,2018-08-03,16:26:20,34.083468,-117.6072,H-25.3A,20.27,10.69,100,HIGH,CLEAR,4.38,31.64,0.0,0.7,0.3164,0.0,0.42,0
AMZ-DLA7-bf6b1e-TM,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,TM,2018-08-03,16:26:20,34.083559,-117.610787,H-25.3A,53.88,10.36,100,LOW,CLEAR,4.44,11.54,0.0,0.1,0.1154,0.0,0.06,0
AMZ-DLA7-bf6b1e-KU,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,KU,2018-08-03,16:26:20,34.08359,-117.609848,H-25.3A,39.19,10.16,101,MODERATE,CLEAR,3.86,15.55,0.0,0.4,0.154,0.0,0.24,0
AMZ-DLA7-bf6b1e-VP,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,VP,2018-08-03,16:26:20,34.083103,-117.609708,H-25.3A,40.93,9.96,101,MODERATE,CLEAR,3.28,14.6,0.0,0.4,0.1446,0.0,0.24,0
AMZ-DLA7-bf6b1e-IA,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,IA,2018-08-03,16:26:20,34.080691,-117.611861,H-25.3A,47.04,9.62,102,MODERATE,CLEAR,6.03,12.27,0.0,0.4,0.1203,0.0,0.24,0
AMZ-DLA7-bf6b1e-LS,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LS,2018-08-03,16:26:20,34.080748,-117.608278,H-25.3B,41.33,9.29,103,MODERATE,CLEAR,2.37,13.49,0.0,0.4,0.1309,0.0,0.24,0
AMZ-DLA7-bf6b1e-TW,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,TW,2018-08-03,16:26:20,34.080287,-117.609974,H-25.1B,66.92,9.09,103,LOW,CLEAR,3.72,8.15,0.0,0.1,0.0791,0.0,0.06,0
AMZ-DLA7-bf6b1e-MP,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,MP,2018-08-03,16:26:20,34.080253,-117.608374,H-25.1B,20.01,8.89,104,HIGH,CLEAR,6.09,26.66,0.0,0.7,0.2563,0.0,0.42,0
AMZ-DLA7-bf6b1e-FQ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,FQ,2018-08-03,16:26:20,34.080274,-117.60744,H-25.1B,41.77,8.69,104,MODERATE,CLEAR,4.72,12.48,0.0,0.4,0.12,0.0,0.24,0
AMZ-DLA7-bf6b1e-SM,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,SM,2018-08-03,16:26:20,34.080249,-117.607061,H-25.1B,51.83,8.49,105,LOW,CLEAR,2.7,9.83,0.0,0.1,0.0936,0.0,0.06,0
AMZ-DLA7-bf6b1e-TQ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,TQ,2018-08-03,16:26:20,34.081722,-117.604258,H-25.3B,33.31,8.19,105,MODERATE,CLEAR,2.8,14.75,0.0,0.4,0.1405,0.0,0.24,0
AMZ-DLA7-bf6b1e-OT,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,OT,2018-08-03,16:26:20,34.083514,-117.603739,H-25.3B,32.18,7.98,106,MODERATE,CLEAR,5.41,14.88,0.0,0.4,0.1404,0.0,0.24,0
AMZ-DLA7-bf6b1e-KY,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,KY,2018-08-03,16:26:20,34.0843,-117.604163,H-25.3B,22.31,7.78,106,HIGH,CLEAR,5.53,20.92,0.0,0.7,0.1974,0.0,0.42,0
AMZ-DLA7-bf6b1e-GM,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,GM,2018-08-03,16:26:20,34.084301,-117.605239,H-25.3B,26.11,7.58,107,HIGH,CLEAR,4.93,17.42,0.0,0.7,0.1628,0.0,0.42,0
AMZ-DLA7-bf6b1e-EQ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,EQ,2018-08-03,16:26:20,34.078304,-117.60366,H-25.2B,22.96,6.9,108,HIGH,CLEAR,1.9,18.03,0.0,0.7,0.167,0.0,0.42,0
AMZ-DLA7-bf6b1e-QV,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,QV,2018-08-03,16:26:20,34.080764,-117.603986,H-25.2B,40.4,6.63,109,MODERATE,CLEAR,2.4,9.85,0.0,0.4,0.0903,0.0,0.24,0
AMZ-DLA7-bf6b1e-HT,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,HT,2018-08-03,16:26:20,34.077949,-117.606122,H-25.2B,12.23,6.26,110,SEVERE_CONGESTION,CLEAR,3.39,30.71,0.0,1.0,0.2792,0.0,0.6,0
AMZ-DLA7-bf6b1e-IR,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,IR,2018-08-03,16:26:20,34.080059,-117.605879,H-25.2B,50.36,6.02,110,MODERATE,CLEAR,3.92,7.17,0.0,0.4,0.0652,0.0,0.24,0
AMZ-DLA7-bf6b1e-HZ,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,HZ,2018-08-03,16:26:20,34.080858,-117.606092,H-25.2B,28.53,5.82,110,HIGH,CLEAR,2.41,12.24,0.0,0.7,0.1113,0.0,0.42,0
AMZ-DLA7-bf6b1e-GY,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,GY,2018-08-03,16:26:20,34.078379,-117.604855,H-25.2B,55.74,5.52,111,LOW,CLEAR,4.02,5.94,0.0,0.1,0.0535,0.0,0.06,0
AMZ-DLA7-bf6b1e-FL,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,FL,2018-08-03,16:26:20,34.078197,-117.608393,H-25.1B,18.63,5.2,112,HIGH,CLEAR,5.72,16.75,0.0,0.7,0.1495,0.0,0.42,0
AMZ-DLA7-bf6b1e-JH,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,JH,2018-08-03,16:26:20,34.077427,-117.613289,H-25.1B,46.6,4.74,113,MODERATE,CLEAR,2.6,6.1,0.0,0.4,0.054,0.0,0.24,0
AMZ-DLA7-bf6b1e-BU,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,BU,2018-08-03,16:26:20,34.076699,-117.61279,H-25.1B,28.0,4.54,113,HIGH,CLEAR,2.87,9.73,0.0,0.7,0.0861,0.0,0.42,0
AMZ-DLA7-bf6b1e-XL,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,XL,2018-08-03,16:26:20,34.076073,-117.612039,H-25.1B,34.06,4.34,114,MODERATE,CLEAR,4.0,7.65,0.0,0.4,0.0671,0.0,0.24,0
AMZ-DLA7-bf6b1e-UR,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,UR,2018-08-03,16:26:20,34.076397,-117.611024,H-25.1B,50.98,4.14,114,MODERATE,CLEAR,4.92,4.87,0.0,0.4,0.0427,0.0,0.24,0
AMZ-DLA7-bf6b1e-BC,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,BC,2018-08-03,16:26:20,34.089093,-117.615038,H-26.1A,65.4,2.68,117,LOW,CLEAR,4.47,2.46,0.0,0.1,0.021,0.0,0.06,0
AMZ-DLA7-bf6b1e-IU,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,IU,2018-08-03,16:26:20,34.088491,-117.617843,H-26.1A,21.75,2.41,118,HIGH,CLEAR,4.65,6.65,0.0,0.7,0.0563,0.0,0.42,0
AMZ-DLA7-bf6b1e-DT,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,DT,2018-08-03,16:26:20,34.089302,-117.615939,H-26.1A,71.45,2.21,118,LOW,CLEAR,4.52,1.86,0.0,0.1,0.0157,0.0,0.06,0
AMZ-DLA7-bf6b1e-OG,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,OG,2018-08-03,16:26:20,34.090289,-117.617804,H-26.1A,14.07,2.01,119,SEVERE_CONGESTION,CLEAR,2.2,8.57,0.0,1.0,0.072,0.0,0.6,0
AMZ-DLA7-bf6b1e-NY,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,NY,2018-08-03,16:26:20,34.090291,-117.618581,H-26.1A,62.41,1.81,119,LOW,CLEAR,4.11,1.74,0.0,0.1,0.0146,0.0,0.06,0
AMZ-DLA7-bf6b1e-VY,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,VY,2018-08-03,16:26:20,34.08993,-117.618836,H-26.1A,50.77,1.61,120,MODERATE,CLEAR,3.74,1.9,0.0,0.4,0.0159,0.0,0.24,0
AMZ-DLA7-bf6b1e-WB,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,WB,2018-08-03,16:26:20,34.090302,-117.619607,H-26.1A,29.5,1.41,120,MODERATE,CLEAR,3.73,2.87,0.0,0.4,0.0239,0.0,0.24,0
AMZ-DLA7-bf6b1e-LA,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LA,2018-08-03,16:26:20,34.090653,-117.620878,H-26.1A,41.57,1.21,121,MODERATE,CLEAR,4.6,1.75,0.0,0.4,0.0144,0.0,0.24,0
AMZ-DLA7-bf6b1e-VE,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,VE,2018-08-03,16:26:20,34.090265,-117.62233,H-26.1A,17.47,1.01,121,SEVERE_CONGESTION,CLEAR,6.27,3.47,0.0,1.0,0.0287,0.0,0.6,0
AMZ-DLA7-bf6b1e-FW,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,FW,2018-08-03,16:26:20,34.090266,-117.622922,H-26.1A,50.95,0.81,122,MODERATE,CLEAR,4.4,0.95,0.0,0.4,0.0078,0.0,0.24,0
AMZ-DLA7-bf6b1e-LR,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,LR,2018-08-03,16:26:20,34.090515,-117.623738,H-26.1A,13.13,0.61,122,SEVERE_CONGESTION,CLEAR,3.86,2.79,0.0,1.0,0.0228,0.0,0.6,0
AMZ-DLA7-bf6b1e-DI,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,DI,2018-08-03,16:26:20,34.091474,-117.621806,H-26.1A,19.94,0.5,122,HIGH,CLEAR,3.34,1.5,0.0,0.7,0.0123,0.0,0.42,0
AMZ-DLA7-bf6b1e-DL,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,DL,2018-08-03,16:26:20,34.091693,-117.622787,H-26.1A,63.46,0.5,123,LOW,CLEAR,4.35,0.47,0.0,0.1,0.0038,0.0,0.06,0
AMZ-DLA7-bf6b1e-FX,RouteID_7b27eef5-f742-49ac-a80e-e7dc75bf6b1e,DLA7,FX,2018-08-03,16:26:20,34.091739,-117.623746,H-26.1A,45.75,0.5,123,MODERATE,CLEAR,4.17,0.66,0.0,0.4,0.0053,0.0,0.24,0
AMZ-DCH4-6ae7e9-PK,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,PK,2018-08-10,15:24:42,42.254346,-87.985697,,10.0,52.61,15,SEVERE_CONGESTION,HEAVY_RAIN,5.495578039664042,315.66,0.85,1.0,21.044,300.66,0.94,1
AMZ-DCH4-6ae7e9-TE,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,TE,2018-08-10,15:24:42,42.04984,-87.867122,C-22.1G,34.41,27.86,64,MODERATE,HEAVY_RAIN,4.289141073917204,48.58,0.85,0.4,0.759,0.0,0.58,0
AMZ-DCH4-6ae7e9-KC,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,KC,2018-08-10,15:24:42,42.051782,-87.867112,C-22.1G,49.69,27.64,64,LOW,HEAVY_RAIN,5.619027493590565,33.37,0.85,0.1,0.5215,0.0,0.4,0
AMZ-DCH4-6ae7e9-CL,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,CL,2018-08-10,15:24:42,42.05156,-87.866349,C-22.1G,41.6,27.44,65,MODERATE,HEAVY_RAIN,4.037692363504231,39.58,0.85,0.4,0.6089,0.0,0.58,0
AMZ-DCH4-6ae7e9-EU,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,EU,2018-08-10,15:24:42,42.050993,-87.86537,C-22.1G,42.59,27.24,65,LOW,HEAVY_RAIN,5.330139311864997,38.38,0.85,0.1,0.5904,0.0,0.4,0
AMZ-DCH4-6ae7e9-CK,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,CK,2018-08-10,15:24:42,42.051596,-87.862571,C-22.1G,28.3,27.0,66,HIGH,HEAVY_RAIN,5.500429049787543,57.24,0.85,0.7,0.8673,0.0,0.76,0
AMZ-DCH4-6ae7e9-NS,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,NS,2018-08-10,15:24:42,42.050928,-87.863172,C-22.1G,10.61,26.8,66,SEVERE_CONGESTION,HEAVY_RAIN,5.209000933097709,151.56,0.85,1.0,2.2963,85.56,0.94,1
AMZ-DCH4-6ae7e9-KB,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,KB,2018-08-10,15:24:42,42.050488,-87.861971,C-22.1G,10.0,26.6,67,SEVERE_CONGESTION,HEAVY_RAIN,3.5625629353774366,159.6,0.85,1.0,2.3821,92.6,0.94,1
AMZ-DCH4-6ae7e9-FV,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,FV,2018-08-10,15:24:42,42.052081,-87.862037,C-22.1G,37.5,26.4,67,MODERATE,HEAVY_RAIN,3.8506825184889832,42.24,0.85,0.4,0.6304,0.0,0.58,0
AMZ-DCH4-6ae7e9-FB,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,FB,2018-08-10,15:24:42,42.050246,-87.861205,C-22.1G,37.18,26.19,68,MODERATE,HEAVY_RAIN,5.573214857197881,42.26,0.85,0.4,0.6215,0.0,0.58,0
AMZ-DCH4-6ae7e9-KF,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,KF,2018-08-10,15:24:42,42.049327,-87.863848,C-22.1G,34.85,25.95,68,MODERATE,HEAVY_RAIN,3.655602375527418,44.68,0.85,0.4,0.657,0.0,0.58,0
AMZ-DCH4-6ae7e9-EL,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,EL,2018-08-10,15:24:42,42.047809,-87.864221,C-22.2G,67.24,25.75,69,LOW,HEAVY_RAIN,4.831032029710796,22.98,0.85,0.1,0.333,0.0,0.4,0
AMZ-DCH4-6ae7e9-DC,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,DC,2018-08-10,15:24:42,42.048003,-87.864811,C-22.2G,52.31,25.55,69,LOW,HEAVY_RAIN,4.399795976179014,29.31,0.85,0.1,0.4247,0.0,0.4,0
AMZ-DCH4-6ae7e9-KU,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,KU,2018-08-10,15:24:42,42.048757,-87.864816,C-22.2G,44.44,25.35,69,MODERATE,HEAVY_RAIN,3.9431172763688007,34.23,0.85,0.4,0.496,0.0,0.58,0
AMZ-DCH4-6ae7e9-LP,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,LP,2018-08-10,15:24:42,42.047986,-87.865757,C-22.2G,16.09,25.15,70,HIGH,HEAVY_RAIN,5.962008082310425,93.78,0.85,0.7,1.3398,23.78,0.76,1
AMZ-DCH4-6ae7e9-LU,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,LU,2018-08-10,15:24:42,42.048254,-87.865768,C-22.2G,51.98,24.95,70,LOW,HEAVY_RAIN,6.829957901548261,28.8,0.85,0.1,0.4114,0.0,0.4,0
AMZ-DCH4-6ae7e9-HJ,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,HJ,2018-08-10,15:24:42,42.049912,-87.86607,C-22.2G,10.0,24.75,71,SEVERE_CONGESTION,HEAVY_RAIN,3.419813989051959,148.5,0.85,1.0,2.0915,77.5,0.94,1
AMZ-DCH4-6ae7e9-UH,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,UH,2018-08-10,15:24:42,42.049012,-87.866797,C-22.2G,10.0,24.55,71,SEVERE_CONGESTION,HEAVY_RAIN,5.116783942611968,147.3,0.85,1.0,2.0746,76.3,0.94,1
AMZ-DCH4-6ae7e9-QL,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,QL,2018-08-10,15:24:42,42.048139,-87.866446,C-22.2G,38.64,24.35,72,MODERATE,HEAVY_RAIN,5.087666086943584,37.81,0.85,0.4,0.5251,0.0,0.58,0
AMZ-DCH4-6ae7e9-ML,RouteID_3705a456-1cd9-49de-9651-bed8bf6ae7e9,DCH4,ML,2018-08-10,15:24:42,42.046391,-87.866238,C-22.2G,51.13,24.15,72,LOW,HEAVY_RAIN,5.956067569047113,28.34,0.85,0.1,0.3936,0.0,0.4,0
